timestamp,load_mw
2026-04-12 15:00:00,3538.2166666666667
2026-04-12 15:15:00,3538.806666666667
2026-04-12 15:30:00,3557.3133333333335
2026-04-12 15:45:00,3557.34
2026-04-12 16:00:00,3564.5033333333336
2026-04-12 16:15:00,3562.853333333334
2026-04-12 16:30:00,3588.9966666666664
2026-04-12 16:45:00,3607.903333333333
2026-04-12 17:00:00,3622.16
2026-04-12 17:15:00,3648.4966666666664
2026-04-12 17:30:00,3694.7099999999996
2026-04-12 17:45:00,3659.2166666666667
2026-04-12 18:00:00,3670.49
2026-04-12 18:15:00,3694.806666666667
2026-04-12 18:30:00,3713.2566666666667
2026-04-12 18:45:00,3793.6866666666665
2026-04-12 19:00:00,3830.0
2026-04-12 19:15:00,3829.24
2026-04-12 19:30:00,3844.6966666666667
2026-04-12 19:45:00,3817.9
2026-04-12 20:00:00,3742.376666666667
2026-04-12 20:15:00,3762.6966666666667
2026-04-12 20:30:00,3788.2166666666667
2026-04-12 20:45:00,3767.4266666666667
2026-04-12 21:00:00,3735.306666666667
2026-04-12 21:15:00,3720.0433333333335
2026-04-12 21:30:00,3699.3566666666666
2026-04-12 21:45:00,3693.273333333333
2026-04-12 22:00:00,3671.096666666667
2026-04-12 22:15:00,3622.9599999999996
2026-04-12 22:30:00,3573.9933333333333
2026-04-12 22:45:00,3551.58
2026-04-12 23:00:00,3521.616666666667
2026-04-12 23:15:00,3490.7333333333336
2026-04-12 23:30:00,3452.1766666666663
2026-04-12 23:45:00,3399.435
2026-04-13 00:00:00,3323.1666666666665
2026-04-13 00:15:00,3279.3266666666664
2026-04-13 00:30:00,3226.773333333333
2026-04-13 00:45:00,3186.7900000000004
2026-04-13 01:00:00,3141.3633333333332
2026-04-13 01:15:00,3105.456666666667
2026-04-13 01:30:00,3073.4500000000003
2026-04-13 01:45:00,3037.0766666666664
2026-04-13 02:00:00,3003.5933333333337
2026-04-13 02:15:00,2967.97
2026-04-13 02:30:00,2946.116666666667
2026-04-13 02:45:00,2922.3366666666666
2026-04-13 03:00:00,2891.286666666667
2026-04-13 03:15:00,2882.656666666667
2026-04-13 03:30:00,2872.1200000000003
2026-04-13 03:45:00,2857.773333333333
2026-04-13 04:00:00,2856.8799999999997
2026-04-13 04:15:00,2868.77
2026-04-13 04:30:00,2877.986666666666
2026-04-13 04:45:00,2918.3799999999997
2026-04-13 05:00:00,2963.096666666667
2026-04-13 05:15:00,3050.6433333333334
2026-04-13 05:30:00,3149.3333333333335
2026-04-13 05:45:00,3253.59
2026-04-13 06:00:00,3387.1766666666667
2026-04-13 06:15:00,3547.4666666666667
2026-04-13 06:30:00,3602.0766666666664
2026-04-13 06:45:00,3662.0333333333333
2026-04-13 07:00:00,3686.06
2026-04-13 07:15:00,3686.8566666666666
2026-04-13 07:30:00,3654.6766666666667
2026-04-13 07:45:00,3622.6299999999997
2026-04-13 08:00:00,3623.0933333333337
2026-04-13 08:15:00,3647.4666666666667
2026-04-13 08:30:00,3649.1066666666666
2026-04-13 08:45:00,3644.0533333333333
2026-04-13 09:00:00,3697.6800000000003
2026-04-13 09:15:00,3800.5
2026-04-13 09:30:00,3926.486666666666
2026-04-13 09:45:00,3987.2833333333333
2026-04-13 10:00:00,4051.6366666666668
2026-04-13 10:15:00,4109.496666666667
2026-04-13 10:30:00,4142.713333333333
2026-04-13 10:45:00,4158.69
2026-04-13 11:00:00,4161.286666666667
2026-04-13 11:15:00,4165.0
2026-04-13 11:30:00,4170.943333333334
2026-04-13 11:45:00,4143.666666666667
2026-04-13 12:00:00,4149.080000000001
2026-04-13 12:15:00,4146.433333333333
2026-04-13 12:30:00,4115.84
2026-04-13 12:45:00,4140.349999999999
2026-04-13 13:00:00,3968.4566666666665
2026-04-13 13:15:00,3911.56
2026-04-13 13:30:00,3965.5
2026-04-13 13:45:00,4014.5433333333335
2026-04-13 14:00:00,4037.23
2026-04-13 14:15:00,4055.77
2026-04-13 14:30:00,4116.983333333334
2026-04-13 14:45:00,4166.1466666666665
2026-04-13 15:00:00,4172.986666666667
2026-04-13 15:15:00,4056.4066666666663
2026-04-13 15:30:00,4210.23
2026-04-13 15:45:00,4212.936666666667
2026-04-13 16:00:00,4229.55
2026-04-13 16:15:00,4248.36
2026-04-13 16:30:00,4230.686666666667
2026-04-13 16:45:00,4241.096666666666
2026-04-13 17:00:00,4256.006666666667
2026-04-13 17:15:00,4244.19
2026-04-13 17:30:00,4230.61
2026-04-13 17:45:00,4224.583333333333
2026-04-13 18:00:00,4247.426666666666
2026-04-13 18:15:00,4234.156666666667
2026-04-13 18:30:00,4242.266666666666
2026-04-13 18:45:00,4290.39
2026-04-13 19:00:00,4303.46
2026-04-13 19:15:00,4296.113333333334
2026-04-13 19:30:00,4252.796666666666
2026-04-13 19:45:00,4195.653333333333
2026-04-13 20:00:00,4151.083333333333
2026-04-13 20:15:00,4085.0466666666666
2026-04-13 20:30:00,4042.596666666667
2026-04-13 20:45:00,3976.31
2026-04-13 21:00:00,3906.4500000000003
2026-04-13 21:15:00,3874.6666666666665
2026-04-13 21:30:00,3893.8366666666666
2026-04-13 21:45:00,3876.41
2026-04-13 22:00:00,3844.2766666666666
2026-04-13 22:15:00,3812.08
2026-04-13 22:30:00,3797.4566666666665
2026-04-13 22:45:00,3742.5733333333337
2026-04-13 23:00:00,3707.9133333333334
2026-04-13 23:15:00,3679.476666666667
2026-04-13 23:30:00,3640.206666666667
2026-04-13 23:45:00,3591.52
2026-04-14 00:00:00,3529.226666666667
2026-04-14 00:15:00,3474.9900000000002
2026-04-14 00:30:00,3409.4266666666667
2026-04-14 00:45:00,3361.9300000000003
2026-04-14 01:00:00,3309.72
2026-04-14 01:15:00,3269.81
2026-04-14 01:30:00,3228.9833333333336
2026-04-14 01:45:00,3197.1066666666666
2026-04-14 02:00:00,3156.6800000000003
2026-04-14 02:15:00,3126.03
2026-04-14 02:30:00,3093.53
2026-04-14 02:45:00,3075.89
2026-04-14 03:00:00,3066.4500000000003
2026-04-14 03:15:00,3054.28
2026-04-14 03:30:00,3049.1666666666665
2026-04-14 03:45:00,3022.69
2026-04-14 04:00:00,3020.4666666666667
2026-04-14 04:15:00,3017.56
2026-04-14 04:30:00,3004.92
2026-04-14 04:45:00,3011.7433333333333
2026-04-14 05:00:00,3052.67
2026-04-14 05:15:00,3103.8033333333333
2026-04-14 05:30:00,3139.5833333333335
2026-04-14 05:45:00,3171.9166666666665
2026-04-14 06:00:00,3266.6433333333334
2026-04-14 06:15:00,3327.0433333333335
2026-04-14 06:30:00,3397.25
2026-04-14 06:45:00,3439.7566666666667
2026-04-14 07:00:00,3503.793333333333
2026-04-14 07:15:00,3571.5266666666666
2026-04-14 07:30:00,3596.9833333333336
2026-04-14 07:45:00,3587.7433333333333
2026-04-14 08:00:00,3610.52
2026-04-14 08:15:00,3636.236666666666
2026-04-14 08:30:00,3648.0866666666666
2026-04-14 08:45:00,3670.2566666666667
2026-04-14 09:00:00,3718.763333333334
2026-04-14 09:15:00,3843.51
2026-04-14 09:30:00,3927.57
2026-04-14 09:45:00,3999.8933333333334
2026-04-14 10:00:00,4091.903333333333
2026-04-14 10:15:00,4147.98
2026-04-14 10:30:00,4193.900000000001
2026-04-14 10:45:00,4222.28
2026-04-14 11:00:00,4243.856666666667
2026-04-14 11:15:00,4263.536666666667
2026-04-14 11:30:00,4271.84
2026-04-14 11:45:00,4262.553333333333
2026-04-14 12:00:00,4279.296666666666
2026-04-14 12:15:00,4294.873333333333
2026-04-14 12:30:00,4314.263333333333
2026-04-14 12:45:00,4260.826666666667
2026-04-14 13:00:00,4132.416666666667
2026-04-14 13:15:00,4062.9300000000003
2026-04-14 13:30:00,4089.976666666667
2026-04-14 13:45:00,4170.44
2026-04-14 14:00:00,4152.95
2026-04-14 14:15:00,4175.2266666666665
2026-04-14 14:30:00,4210.39
2026-04-14 14:45:00,4239.526666666667
2026-04-14 15:00:00,4262.43
2026-04-14 15:15:00,4276.23
2026-04-14 15:30:00,4288.373333333333
2026-04-14 15:45:00,4339.083333333333
2026-04-14 16:00:00,4325.75
2026-04-14 16:15:00,4327.233333333334
2026-04-14 16:30:00,4327.013333333333
2026-04-14 16:45:00,4348.703333333334
2026-04-14 17:00:00,4333.816666666667
2026-04-14 17:15:00,4374.893333333333
2026-04-14 17:30:00,4380.456666666667
2026-04-14 17:45:00,4374.673333333333
2026-04-14 18:00:00,4342.373333333333
2026-04-14 18:15:00,4333.513333333333
2026-04-14 18:30:00,4362.676666666666
2026-04-14 18:45:00,4398.02
2026-04-14 19:00:00,4428.63
2026-04-14 19:15:00,4430.106666666667
2026-04-14 19:30:00,4394.64
2026-04-14 19:45:00,4373.683333333333
2026-04-14 20:00:00,4305.253333333333
2026-04-14 20:15:00,4295.016666666666
2026-04-14 20:30:00,4252.183333333333
2026-04-14 20:45:00,4184.973333333334
2026-04-14 21:00:00,4114.46
2026-04-14 21:15:00,4082.646666666667
2026-04-14 21:30:00,4125.836666666667
2026-04-14 21:45:00,4133.349999999999
2026-04-14 22:00:00,4161.133333333333
2026-04-14 22:15:00,4130.486666666667
2026-04-14 22:30:00,4099.376666666667
2026-04-14 22:45:00,4076.0
2026-04-14 23:00:00,4036.5166666666664
2026-04-14 23:15:00,4005.763333333334
2026-04-14 23:30:00,3961.773333333333
2026-04-14 23:45:00,3941.24
2026-04-15 00:00:00,3849.963333333333
2026-04-15 00:15:00,3781.2333333333336
2026-04-15 00:30:00,3716.92
2026-04-15 00:45:00,3670.2833333333333
2026-04-15 01:00:00,3613.4233333333336
2026-04-15 01:15:00,3564.8366666666666
2026-04-15 01:30:00,3521.9466666666667
2026-04-15 01:45:00,3482.8566666666666
2026-04-15 02:00:00,3435.566666666667
2026-04-15 02:15:00,3389.7999999999997
2026-04-15 02:30:00,3352.373333333333
2026-04-15 02:45:00,3323.9966666666664
2026-04-15 03:00:00,3284.2900000000004
2026-04-15 03:15:00,3269.0633333333335
2026-04-15 03:30:00,3252.5033333333336
2026-04-15 03:45:00,3234.4033333333336
2026-04-15 04:00:00,3228.013333333334
2026-04-15 04:15:00,3221.58
2026-04-15 04:30:00,3231.843333333333
2026-04-15 04:45:00,3243.2666666666664
2026-04-15 05:00:00,3274.226666666667
2026-04-15 05:15:00,3340.2933333333335
2026-04-15 05:30:00,3424.866666666667
2026-04-15 05:45:00,3499.4966666666664
2026-04-15 06:00:00,3602.17
2026-04-15 06:15:00,3773.61
2026-04-15 06:30:00,3833.6200000000003
2026-04-15 06:45:00,3876.01
2026-04-15 07:00:00,3910.7000000000003
2026-04-15 07:15:00,3907.9833333333336
2026-04-15 07:30:00,3884.293333333333
2026-04-15 07:45:00,3831.3199999999997
2026-04-15 08:00:00,3852.86
2026-04-15 08:15:00,3878.653333333333
2026-04-15 08:30:00,3919.7466666666664
2026-04-15 08:45:00,3942.853333333333
2026-04-15 09:00:00,4018.4233333333336
2026-04-15 09:15:00,4081.2900000000004
2026-04-15 09:30:00,4241.763333333333
2026-04-15 09:45:00,4342.963333333333
2026-04-15 10:00:00,4413.55
2026-04-15 10:15:00,4458.736666666667
2026-04-15 10:30:00,4514.266666666666
2026-04-15 10:45:00,4553.9366666666665
2026-04-15 11:00:00,4565.963333333333
2026-04-15 11:15:00,4607.67
2026-04-15 11:30:00,4630.836666666667
2026-04-15 11:45:00,4638.06
2026-04-15 12:00:00,4629.41
2026-04-15 12:15:00,4653.746666666667
2026-04-15 12:30:00,4653.316666666667
2026-04-15 12:45:00,4659.57
2026-04-15 13:00:00,4518.293333333333
2026-04-15 13:15:00,4438.196666666667
2026-04-15 13:30:00,4437.91
2026-04-15 13:45:00,4532.956666666666
2026-04-15 14:00:00,4559.693333333334
2026-04-15 14:15:00,4646.373333333333
2026-04-15 14:30:00,4739.766666666666
2026-04-15 14:45:00,4791.99
2026-04-15 15:00:00,4838.883333333334
2026-04-15 15:15:00,4850.753333333333
2026-04-15 15:30:00,4825.44
2026-04-15 15:45:00,4839.16
2026-04-15 16:00:00,4850.826666666667
2026-04-15 16:15:00,4809.633333333334
2026-04-15 16:30:00,4807.303333333333
2026-04-15 16:45:00,4783.026666666667
2026-04-15 17:00:00,4876.413333333333
2026-04-15 17:15:00,4899.72
2026-04-15 17:30:00,4809.02
2026-04-15 17:45:00,4798.94
2026-04-15 18:00:00,4792.14
2026-04-15 18:15:00,4749.266666666666
2026-04-15 18:30:00,4733.34
2026-04-15 18:45:00,4780.326666666667
2026-04-15 19:00:00,4782.786666666667
2026-04-15 19:15:00,4804.906666666667
2026-04-15 19:30:00,4760.673333333333
2026-04-15 19:45:00,4770.483333333334
2026-04-15 20:00:00,4723.006666666667
2026-04-15 20:15:00,4646.8133333333335
2026-04-15 20:30:00,4601.31
2026-04-15 20:45:00,4547.253333333333
2026-04-15 21:00:00,4449.63
2026-04-15 21:15:00,4443.196666666667
2026-04-15 21:30:00,4455.856666666667
2026-04-15 21:45:00,4462.766666666666
2026-04-15 22:00:00,4450.973333333333
2026-04-15 22:15:00,4448.756666666667
2026-04-15 22:30:00,4466.263333333333
2026-04-15 22:45:00,4445.36
2026-04-15 23:00:00,4408.633333333334
2026-04-15 23:15:00,4393.55
2026-04-15 23:30:00,4356.543333333334
2026-04-15 23:45:00,4327.865
=======
2026-04-03 00:00:00,3687.8633333333332
2026-04-03 00:15:00,3630.066666666667
2026-04-03 00:30:00,3584.8333333333335
2026-04-03 00:45:00,3542.6633333333334
2026-04-03 01:00:00,3492.7299999999996
2026-04-03 01:15:00,3459.2166666666667
2026-04-03 01:30:00,3405.726666666667
2026-04-03 01:45:00,3357.7999999999997
2026-04-03 02:00:00,3317.6066666666666
2026-04-03 02:15:00,3283.306666666667
2026-04-03 02:30:00,3265.5399999999995
2026-04-03 02:45:00,3231.543333333333
2026-04-03 03:00:00,3226.8933333333334
2026-04-03 03:15:00,3210.146666666667
2026-04-03 03:30:00,3200.443333333333
2026-04-03 03:45:00,3184.486666666666
2026-04-03 04:00:00,3184.906666666667
2026-04-03 04:15:00,3179.1299999999997
2026-04-03 04:30:00,3186.15
2026-04-03 04:45:00,3185.7333333333336
2026-04-03 05:00:00,3222.9366666666665
2026-04-03 05:15:00,3271.7999999999997
2026-04-03 05:30:00,3293.183333333333
2026-04-03 05:45:00,3325.1133333333332
2026-04-03 06:00:00,3377.8633333333332
2026-04-03 06:15:00,3480.5399999999995
2026-04-03 06:30:00,3557.33
2026-04-03 06:45:00,3642.9666666666667
2026-04-03 07:00:00,3657.39
2026-04-03 07:15:00,3732.92
2026-04-03 07:30:00,3783.7899999999995
2026-04-03 07:45:00,3773.01
2026-04-03 08:00:00,3782.2966666666666
2026-04-03 08:15:00,3777.346666666667
2026-04-03 08:30:00,3828.8566666666666
2026-04-03 08:45:00,3819.97
2026-04-03 09:00:00,3863.463333333333
2026-04-03 09:15:00,3984.2166666666667
2026-04-03 09:30:00,4067.6766666666667
2026-04-03 09:45:00,4178.453333333334
2026-04-03 10:00:00,4260.426666666667
2026-04-03 10:15:00,4300.6033333333335
2026-04-03 10:30:00,4406.596666666666
2026-04-03 10:45:00,4420.663333333333
2026-04-03 11:00:00,4404.54
2026-04-03 11:15:00,4387.1033333333335
2026-04-03 11:30:00,4380.88
2026-04-03 11:45:00,4378.63
2026-04-03 12:00:00,4402.06
2026-04-03 12:15:00,4422.403333333334
2026-04-03 12:30:00,4456.486666666667
2026-04-03 12:45:00,4379.47
2026-04-03 13:00:00,4222.223333333333
2026-04-03 13:15:00,4130.483333333334
2026-04-03 13:30:00,4115.32
2026-04-03 13:45:00,4201.6033333333335
2026-04-03 14:00:00,4248.41
2026-04-03 14:15:00,4288.046666666666
2026-04-03 14:30:00,4289.633333333333
2026-04-03 14:45:00,4255.193333333333
2026-04-03 15:00:00,4273.846666666667
2026-04-03 15:15:00,4275.316666666667
2026-04-03 15:30:00,4290.02
2026-04-03 15:45:00,4290.53
2026-04-03 16:00:00,4309.330000000001
2026-04-03 16:15:00,4294.77
2026-04-03 16:30:00,4287.173333333333
2026-04-03 16:45:00,4280.753333333333
2026-04-03 17:00:00,4333.0633333333335
2026-04-03 17:15:00,4324.876666666667
2026-04-03 17:30:00,4362.496666666667
2026-04-03 17:45:00,4380.919999999999
2026-04-03 18:00:00,4373.123333333334
2026-04-03 18:15:00,4376.29
2026-04-03 18:30:00,4407.706666666666
2026-04-03 18:45:00,4474.733333333334
2026-04-03 19:00:00,4434.126666666667
2026-04-03 19:15:00,4389.613333333334
2026-04-03 19:30:00,4365.153333333333
2026-04-03 19:45:00,4304.66
2026-04-03 20:00:00,4221.016666666666
2026-04-03 20:15:00,4150.55
2026-04-03 20:30:00,4054.8566666666666
2026-04-03 20:45:00,3946.6133333333332
2026-04-03 21:00:00,3870.3333333333335
2026-04-03 21:15:00,3839.6566666666663
2026-04-03 21:30:00,3848.9833333333336
2026-04-03 21:45:00,3818.3633333333332
2026-04-03 22:00:00,3777.036666666667
2026-04-03 22:15:00,3726.066666666667
2026-04-03 22:30:00,3719.1766666666663
2026-04-03 22:45:00,3653.226666666667
2026-04-03 23:00:00,3614.1433333333334
2026-04-03 23:15:00,3609.56
2026-04-03 23:30:00,3451.8633333333332
2026-04-03 23:45:00,3402.9700000000003
2026-04-04 00:00:00,3326.786666666667
2026-04-04 00:15:00,3270.616666666667
2026-04-04 00:30:00,3225.1766666666663
2026-04-04 00:45:00,3188.603333333333
2026-04-04 01:00:00,3159.9966666666664
2026-04-04 01:15:00,3116.7033333333334
2026-04-04 01:30:00,3089.2766666666666
2026-04-04 01:45:00,3054.6433333333334
2026-04-04 02:00:00,3019.4266666666663
2026-04-04 02:15:00,2994.77
2026-04-04 02:30:00,2981.286666666667
2026-04-04 02:45:00,2948.653333333333
2026-04-04 03:00:00,2942.01
2026-04-04 03:15:00,2928.7433333333333
2026-04-04 03:30:00,2915.25
2026-04-04 03:45:00,2903.463333333333
2026-04-04 04:00:00,2902.5633333333335
2026-04-04 04:15:00,2906.6766666666667
2026-04-04 04:30:00,2906.806666666667
2026-04-04 04:45:00,2927.06
2026-04-04 05:00:00,2974.76
2026-04-04 05:15:00,3039.28
2026-04-04 05:30:00,3096.4733333333334
2026-04-04 05:45:00,3149.396666666666
2026-04-04 06:00:00,3240.116666666667
2026-04-04 06:15:00,3363.8433333333337
2026-04-04 06:30:00,3452.443333333333
2026-04-04 06:45:00,3514.6
2026-04-04 07:00:00,3557.0066666666667
2026-04-04 07:15:00,3608.97
2026-04-04 07:30:00,3609.306666666667
2026-04-04 07:45:00,3618.1366666666668
2026-04-04 08:00:00,3628.566666666667
2026-04-04 08:15:00,3630.873333333333
2026-04-04 08:30:00,3627.25
2026-04-04 08:45:00,3627.1633333333334
2026-04-04 09:00:00,3666.0933333333337
2026-04-04 09:15:00,3759.213333333333
2026-04-04 09:30:00,3853.2666666666664
2026-04-04 09:45:00,3912.6633333333334
2026-04-04 10:00:00,3945.843333333333
2026-04-04 10:15:00,3978.806666666667
2026-04-04 10:30:00,4014.8633333333332
2026-04-04 10:45:00,4046.66
2026-04-04 11:00:00,4119.62
2026-04-04 11:15:00,4100.926666666666
2026-04-04 11:30:00,4102.033333333333
2026-04-04 11:45:00,4147.1866666666665
2026-04-04 12:00:00,4113.490000000001
2026-04-04 12:15:00,4087.233333333333
2026-04-04 12:30:00,4131.543333333334
2026-04-04 12:45:00,4099.23
2026-04-04 13:00:00,3981.4133333333334
2026-04-04 13:15:00,3913.103333333333
2026-04-04 13:30:00,3914.8366666666666
2026-04-04 13:45:00,3984.47
2026-04-04 14:00:00,3988.0766666666664
2026-04-04 14:15:00,4043.806666666667
2026-04-04 14:30:00,4051.75
2026-04-04 14:45:00,4046.1366666666668
2026-04-04 15:00:00,4062.5099999999998
2026-04-04 15:15:00,4025.89
2026-04-04 15:30:00,4024.76
2026-04-04 15:45:00,4004.9133333333334
2026-04-04 16:00:00,4012.8566666666666
2026-04-04 16:15:00,4040.9066666666663
2026-04-04 16:30:00,4038.1633333333334
2026-04-04 16:45:00,4041.74
2026-04-04 17:00:00,4062.5
2026-04-04 17:15:00,4094.036666666667
2026-04-04 17:30:00,4117.29
2026-04-04 17:45:00,4131.516666666666
2026-04-04 18:00:00,4132.5
2026-04-04 18:15:00,4112.43
2026-04-04 18:30:00,4145.946666666667
2026-04-04 18:45:00,4182.04
2026-04-04 19:00:00,4223.41
2026-04-04 19:15:00,4218.94
2026-04-04 19:30:00,4202.89
2026-04-04 19:45:00,4152.28
2026-04-04 20:00:00,4098.94
2026-04-04 20:15:00,4091.306666666667
2026-04-04 20:30:00,4012.056666666667
2026-04-04 20:45:00,3973.873333333333
2026-04-04 21:00:00,3899.6800000000003
2026-04-04 21:15:00,3864.9266666666667
2026-04-04 21:30:00,3842.2966666666666
2026-04-04 21:45:00,3811.35
2026-04-04 22:00:00,3770.3133333333335
2026-04-04 22:15:00,3730.92
2026-04-04 22:30:00,3707.883333333333
2026-04-04 22:45:00,3649.3633333333332
2026-04-04 23:00:00,3598.2066666666665
2026-04-04 23:15:00,3570.736666666666
2026-04-04 23:30:00,3532.193333333333
2026-04-04 23:45:00,3556.94
2026-04-05 00:00:00,3447.9833333333336
2026-04-05 00:15:00,3392.5533333333333
2026-04-05 00:30:00,3337.98
2026-04-05 00:45:00,3305.0266666666666
2026-04-05 01:00:00,3269.736666666666
2026-04-05 01:15:00,3241.236666666666
2026-04-05 01:30:00,3210.013333333334
2026-04-05 01:45:00,3170.236666666666
2026-04-05 02:00:00,3136.313333333333
2026-04-05 02:15:00,3107.2533333333336
2026-04-05 02:30:00,3077.3233333333333
2026-04-05 02:45:00,3063.2100000000005
2026-04-05 03:00:00,3058.773333333333
2026-04-05 03:15:00,3049.91
2026-04-05 03:30:00,3039.0733333333337
2026-04-05 03:45:00,3020.343333333333
2026-04-05 04:00:00,3018.556666666667
2026-04-05 04:15:00,3020.27
2026-04-05 04:30:00,3012.476666666667
2026-04-05 04:45:00,3012.98
2026-04-05 05:00:00,3042.1766666666663
2026-04-05 05:15:00,3068.8833333333337
2026-04-05 05:30:00,3088.9966666666664
2026-04-05 05:45:00,3098.2833333333333
2026-04-05 06:00:00,3154.633333333333
2026-04-05 06:15:00,3210.7566666666667
2026-04-05 06:30:00,3260.67
2026-04-05 06:45:00,3324.08
2026-04-05 07:00:00,3374.2833333333333
2026-04-05 07:15:00,3422.52
2026-04-05 07:30:00,3419.3799999999997
2026-04-05 07:45:00,3414.013333333334
2026-04-05 08:00:00,3430.2566666666667
2026-04-05 08:15:00,3468.0399999999995
2026-04-05 08:30:00,3476.036666666667
2026-04-05 08:45:00,3455.523333333333
2026-04-05 09:00:00,3489.853333333333
2026-04-05 09:15:00,3577.2433333333333
2026-04-05 09:30:00,3654.1866666666665
2026-04-05 09:45:00,3690.036666666667
2026-04-05 10:00:00,3770.0166666666664
2026-04-05 10:15:00,3833.226666666667
2026-04-05 10:30:00,3849.9833333333336
2026-04-05 10:45:00,3863.5699999999997
2026-04-05 11:00:00,3891.9900000000002
2026-04-05 11:15:00,3880.1433333333334
2026-04-05 11:30:00,3894.6733333333336
2026-04-05 11:45:00,3890.566666666667
2026-04-05 12:00:00,3893.1766666666667
2026-04-05 12:15:00,3863.0833333333335
2026-04-05 12:30:00,3853.536666666667
2026-04-05 12:45:00,3849.9900000000002
2026-04-05 13:00:00,3764.3033333333333
2026-04-05 13:15:00,3700.5499999999997
2026-04-05 13:30:00,3710.2966666666666
2026-04-05 13:45:00,3715.47
2026-04-05 14:00:00,3697.5066666666667
2026-04-05 14:15:00,3714.853333333333
2026-04-05 14:30:00,3696.2033333333334
2026-04-05 14:45:00,3746.1299999999997
2026-04-05 15:00:00,3753.596666666667
2026-04-05 15:15:00,3760.8666666666663
2026-04-05 15:30:00,3748.1633333333334
2026-04-05 15:45:00,3728.763333333334
2026-04-05 16:00:00,3742.2700000000004
2026-04-05 16:15:00,3737.7000000000003
2026-04-05 16:30:00,3755.7833333333333
2026-04-05 16:45:00,3771.0499999999997
2026-04-05 17:00:00,3784.226666666667
2026-04-05 17:15:00,3832.08
2026-04-05 17:30:00,3825.8933333333334
2026-04-05 17:45:00,3832.4966666666664
2026-04-05 18:00:00,3852.4666666666667
2026-04-05 18:15:00,3854.9466666666667
2026-04-05 18:30:00,3895.306666666667
2026-04-05 18:45:00,3918.47
2026-04-05 19:00:00,3984.3333333333335
2026-04-05 19:15:00,3976.853333333333
2026-04-05 19:30:00,3985.85
2026-04-05 19:45:00,3955.7666666666664
2026-04-05 20:00:00,3913.1633333333334
2026-04-05 20:15:00,3910.883333333333
2026-04-05 20:30:00,3859.31
2026-04-05 20:45:00,3812.293333333333
2026-04-05 21:00:00,3792.396666666667
2026-04-05 21:15:00,3779.3700000000003
2026-04-05 21:30:00,3747.1766666666663
2026-04-05 21:45:00,3741.7033333333334
2026-04-05 22:00:00,3710.656666666667
2026-04-05 22:15:00,3672.5633333333335
2026-04-05 22:30:00,3636.4500000000003
2026-04-05 22:45:00,3586.7166666666667
2026-04-05 23:00:00,3583.8733333333334
2026-04-05 23:15:00,3529.866666666667
2026-04-05 23:30:00,3508.78
2026-04-05 23:45:00,3469.97
2026-04-06 00:00:00,3406.976666666667
2026-04-06 00:15:00,3350.8266666666664
